cnnaffinity,Smiles
-5.51769,[H]ON([H])C(=O)C([H])=C([H])c1c(N([H])[C@@]2([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])C([H])([H])C([H])([H])[H])C2([H])[H])c([H])c([C@@](C(=O)OC([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c(=O)n1[H]
-5.51766,[H]c1sc(C(=O)c2nn(C([H])([H])[H])c(-n3c([H])c([H])c(SN([H])C(=O)O[C@]([H])(C(=O)OC([H])([H])[H])C([H])([H])[N+](=O)[O-])c([H])c3=O)c2[H])c([H])c1[H]
-5.51758,[H]OC([H])([H])C([H])([H])C([H])([H])N([H])c1c([H])c([N+](=O)[O-])n([H])c(=O)c1[C@]([H])(C([H])([H])C([H])([H])[H])[C@]([H])(SC([H])([H])[H])c1nc([H])c([H])n1C([H])([H])[H]
-5.51743,[H]N=C(N([H])[H])[C@]([H])([C@@](c1c([H])c([H])c([H])n(-c2c([H])nn(C([H])([H])[H])c2[H])c1=O)(C([H])([H])[H])C([H])(F)F)[C@@]([H])(N([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C(=O)N([H])[H]
-5.51743,[H]ON([H])C(=O)[C@@]([H])(N([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C([H])([H])[C@@]([H])(c1c([H])c([H])c(SC([H])([H])c2c([H])c([H])c([H])c([H])c2[H])n([H])c1=O)C([H])([H])[H]
-5.51724,[H]ON(C(=O)C([H])=C([H])c1c([H])c([H])c(=O)n([H])c1[H])C([H])([H])C([H])([H])[C@]([H])(O[H])N1C([H])([H])C([H])([H])N(c2nc([H])c([H])c([H])c2[H])C([H])([H])[C@]1([H])C([H])=C([H])c1c([H])c([H])c([H])c([H])c1[H]
-5.51705,[H]OC(=O)c1c([H])c(F)c([H])c([H])c1C([H])([H])[C@]([H])(O[H])[C@@]([H])(N=C=S)OSc1c([H])c([H])n([H])c(=O)c1C(=O)N([H])N([H])[H]
-5.51638,[H]c1c([H])c(O[C@]([H])(c2c([H])c([H])c(OC([H])([H])C([H])([H])OC([H])([H])[H])c([H])c2[H])n2c([H])c([H])c(C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c2=O)c([H])c([N+](=O)[O-])c1[H]
-5.51628,[H]c1c([H])c([H])c2c(c1[H])c([C@@]1([H])C([H])([H])[C@]([H])(C(=O)N([H])C([H])([H])[H])[C@@]([H])(N([H])Sc3c([H])c(N=C=S)n([H])c(=O)c3[H])C1([H])[H])c([H])n2[H]
-5.51622,[H]OC([H])([H])[C@@]([H])(OC([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])C([H])([H])c1c([H])c(-c2c(S[H])c([H])c(=O)n([H])c2N=C=S)c([H])c(Cl)c1Cl
-5.51612,[H]C#CC([H])([H])O[C@@]1(N([H])C(=O)n2c(Oc3c([H])c([H])c(O[H])c([H])c3[H])c([H])c([H])c([H])c2=O)C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])Cl)[C@]1([H])n1c([H])c([H])c([H])c1[H]
-5.51611,[H]c1nc([H])c(-c2c(SN([H])C(=O)OC([H])([H])C([H])([H])OC([H])([H])C(F)(F)F)c([H])c(=O)n([H])c2[H])c([H])c1F
-5.51606,[H]c1oc([H])c([C@]2([H])OC([H])([H])C([H])([H])[C@@]([H])(Sc3c(-c4c([H])c([H])c([H])c(N([H])[H])c4[H])c(N=C=S)n([H])c(=O)c3[H])C2([H])[H])c1[H]
-5.51576,[H]Oc1c([H])c(O[H])c([H])c(-c2c([H])c([H])c([H])c([H])c2C([H])([H])N(C([H])([H])[H])[C@@]([H])(C([H])([H])N([H])C([H])([H])C(=O)N2C([H])([H])C([H])([H])N(c3c([H])c([H])n([H])c(=O)c3[H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])[H])c1[H]
-5.51535,[H]c1c([H])c(N([H])[C@]2([H])C([H])([H])C([H])([H])[C@]([H])(N3C([H])([H])C([H])([H])S(=O)(=O)C([H])([H])C3([H])[H])C2([H])[H])n([H])c(=O)c1C(=O)N([H])[C@]([H])(N1C([H])([H])C([H])([H])C([H])(C([H])(F)F)C([H])([H])C1([H])[H])C([H])([H])C([H])([H])C([H])([H])[H]
-5.51529,[H]OC([H])([H])[C@]([H])(c1c([H])nnc([H])c1[H])C([H])([H])N(OC([H])([H])C#N)C(=O)C(C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])=C([H])c1c([H])c([H])c(=O)n([H])c1[H]
-5.51528,[H]c1c(C([H])([H])[H])nc(C([H])([H])S(=O)(=O)C([H])([H])S[C@]([H])(C([H])([H])N([H])C(=O)c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])C([H])([H])[H])c([H])c1[H]
-5.51514,[H]Sc1c(N([H])c2c([H])c([H])c(OC([H])([H])C([H])([H])n3c([H])nc([H])c3[H])c([H])c2[H])c(N=C=S)n([H])c(=O)c1[H]
-5.51506,[H]OC(=O)C(=O)C([H])=C(O[H])c1c(C([H])([H])c2c([H])c([H])c([H])c([C@@]([H])(OOC(=O)C([H])([H])[H])n3c([H])c([H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])O[H])c3=O)c2[H])nc([H])n1[H]
-5.51486,[H]Sc1c([H])c([H])n(-c2nnn([H])n2)c(=O)c1C(=O)N([H])N([H])n1nc([H])c([H])c1[H]
-5.51485,[H]OC([H])([H])C([H])([H])[C@@]([H])(c1c([H])c(-c2sc([H])c([H])c2[H])c([H])n([C@]([H])(O[H])c2c([H])c([H])c([H])c([H])c2[H])c1=O)C([H])([H])[H]
-5.51461,[H]S[C@]1([H])N([C@]2([H])C([H])([H])C([H])([H])[C@]([H])(N([H])Sc3c([H])c(N=C=S)n([H])c(=O)c3[H])C2([H])[H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])Oc2c([H])c([H])c(F)c([H])c2[H])C1([H])[H]
-5.51446,[H]c1c([H])c([H])c(C([H])([H])N([H])[C@@](c2nnn([H])n2)(c2c(C([H])([H])N([H])C([H])([H])[H])c([H])c(=O)n([H])c2[H])N2C([H])([H])C([H])([H])[C@@]([H])(OC([H])([H])[H])C([H])([H])[C@@]2([H])N([H])C([H])([H])C([H])([H])[H])c(Cl)c1[H]
-5.51441,[H]ON(C(=O)C([H])=C([H])c1c([H])c([H])c(=O)n(C([H])([H])c2c([H])c([H])c(C(F)(F)F)c([H])c2[H])c1[H])C([H])([H])C([H])([H])[C@]([H])(O[H])C(=O)N([H])C1([H])C([H])([H])C1([H])[H]
-5.51405,[H]O[C@@]1([H])C([H])([H])C([H])([H])N(c2c(S[H])c([H])c(=O)n([H])c2N=C=S)C([H])([H])[C@]1([H])N([H])c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H]
-5.51391,[H]ON(C(=O)C([H])=C([H])c1c([H])c([H])c(=O)n([H])c1[H])C([H])([H])C([H])([H])[C@]([H])(O[H])N1C([H])([H])C([H])([H])N(c2nc([H])c([H])c([H])c2[H])[C@@]([H])(c2nc(C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])O[H])c([H])c([H])c2[H])C1([H])[H]
-5.51372,[H]c1c(C([H])([H])N([H])C([H])([H])OC([H])([H])[C@@]2([H])C([H])([H])[C@]([H])(c3nn(C([H])([H])[H])c([H])c3[H])N([H])C([H])([H])[C@@]2([H])c2c([H])c3c([H])c([H])c([H])c([H])c3n2[H])c([H])n([H])c(=O)c1[H]
-5.51308,[H]c1c([H])c(C([H])([H])C([H])([H])[H])c([H])c([H])c1C([H])([H])S[C@@]([H])(C([H])([H])C([H])([H])[H])[C@@]([H])(N([H])C(=O)c1c([H])c([H])c([H])n([H])c1=O)[C@@]([H])(N([H])[H])C([H])([H])[H]
-5.51282,[H]OC([H])([H])C([H])([H])N([H])C([H])([H])[C@@]([H])(c1nc([H])c([H])c([H])c1C(F)(F)F)C([H])([H])[C@@]([H])(c1c([H])c([H])c([H])n([H])c1=O)C([H])([H])[H]
-5.51265,[H]Oc1c([H])c([H])c(Oc2c([H])c([H])c([H])c(=O)n2C(=O)N([H])[C@@]2([H])C([H])([H])C([H])([H])[C@]([H])([C@]3([H])C([H])([H])OC([H])([H])C3([H])[H])[C@]2([H])c2oc(C([H])([H])C(=O)N([H])O[H])c([H])c2[H])c([H])c1[H]
-5.51259,[H]OP(=O)(O[H])C(F)(F)N(C(=O)c1c([H])c([H])c(=O)n([H])c1[H])C([H])([H])C([H])([H])C(=O)N1C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(c2c([H])c([H])c3c(c([H])nn3[H])c2[H])C1([H])[H]
-5.51253,[H]OC(=O)C(Oc1c([H])oc([H])c1[H])=C([H])C(=O)C([H])([H])[C@@]([H])([C@@]1([H])C([H])([H])N([H])C([H])([H])C1([H])[H])[C@@]([H])(c1c([H])c([H])c([H])n(C([H])([H])C#N)c1=O)C([H])([H])[H]
-5.51222,[H]SC([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)c1c([H])c(-n2c([H])nc([H])c2[H])c(=O)n([H])c1[H])C([H])([H])c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H]
-5.51151,[H]c1nc(N2C([H])([H])C([H])([H])N([C@]3([H])C([H])([H])[C@]([H])(C([H])([H])C([H])([H])[C@@]([H])(c4c([H])c([H])c([H])n([H])c4=O)C([H])([H])[H])[C@]([H])(C(=O)N([H])N([H])[H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1[H]
-5.51139,[H]OP(=O)(O[H])C([H])([H])[C@@]([H])(C([H])([H])[C@@]1([H])C([H])([H])[C@]([H])(C(=O)C([H])([H])[H])C([H])([H])[C@@]1([H])C(=O)N([H])N([H])[H])[C@@]([H])(c1c([H])c([H])c([H])n(-c2c([H])c([H])c([H])c([H])c2Cl)c1=O)C([H])([H])[H]
-5.51127,[H]OC([H])([H])[C@]([H])(O[H])[C@@]([H])(C([H])([H])c1c([H])c(F)c([H])c(C([H])([H])C([H])([H])[C@@]([H])(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])[H])c1[H])C([H])([H])C([H])([H])C([H])([H])[H]
-5.51085,[H]c1nc([H])c([H])c(C([H])([H])Oc2c(SN([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c(=O)n([H])c2N=C=S)c1[H]
-5.51083,[H]OC(=O)C([H])([H])[C@@]([H])([C@@]([H])(C#Cc1nc([H])c([H])c([H])c1[H])N1C([H])([H])C([H])([H])N(C(=C([H])C(=O)N([H])O[H])c2c([H])c([H])c(=O)n([H])c2[H])C([H])([H])C1([H])[H])[C@@]1([H])N([H])C([H])([H])C([H])([H])C1([H])[H]
-5.51018,[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])c1c([H])c([H])c([C@@]([H])(C([H])([H])[H])[C@]([H])(N([H])S(=O)(=O)N([H])[H])C([H])([H])c2c([H])c([H])c([H])c(C#N)c2[H])c(=O)n1[H]
-5.51007,[H]c1c(Cl)c(C(=O)C(=O)N([H])C([H])([H])[H])c(C([H])([H])N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c([H])c1C([H])([H])Sc1c([H])c([H])n([H])c(=O)c1[H]
-5.51001,[H]ON(C(=O)C([H])=C([H])c1c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(F)c(=O)n([H])c1[H])C([H])([H])C([H])([H])[C@]([H])(OC([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])N(C([H])([H])[H])C([H])([H])[H]
-5.50986,[H]Sc1c([H])c([H])n(Oc2c([H])c([H])c(C([H])([H])C([H])([H])N([H])C([H])([H])[H])c(Cl)c2[H])c(=O)c1C(=O)N([H])N([H])[H]
-5.50972,[H]OC(=O)c1c(C([H])(c2c([H])c([H])c([H])c(=O)n2[H])N([H])C2(c3c([H])c([H])c([H])c(-c4c([H])c([H])c([H])c([H])c4[H])c3[H])C([H])([H])C2([H])[H])c(C([H])([H])[H])nn1C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
-5.5097,[H]OC([H])([H])C([H])([H])N([H])C([H])([H])[C@@]([H])(C(=O)N([H])[H])c1c([H])c([H])c(=O)n(C(=O)N([H])[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])c2oc([H])c([H])c2[H])c1[H]
-5.50957,[H]c1nc([H])c([H])c([C@@]([H])(N([H])C(=O)C([H])([H])[H])C([H])([H])C(=O)Oc2oc([H])c([H])c2-n2c([H])c([H])c([H])c(S(=O)(=O)N([H])[H])c2=O)n1
-5.50945,[H]c1nc([C@@]2([H])C([H])([H])N(C(=O)[C@]([H])(OC([H])([H])C([H])([H])C([H])([H])N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])C([H])([H])N([H])C(=O)c3c([H])c([H])c(=O)n(N([H])C(=O)C([H])([H])[H])c3[H])C([H])([H])C([H])([H])C2([H])[H])n(C([H])([H])[H])c1[H]
-5.509,[H]Sc1c(-c2c([H])c([H])c([H])c(N([H])C(=O)N([H])SC([H])([H])[H])c2[H])c(N=C=S)n([H])c(=O)c1[C@]([H])(N([H])[H])C([H])([H])[H]
-5.50889,[H]c1c([H])c([H])c([C@]2([H])C([H])([H])[C@]2([H])[C@](C(=O)OC([H])([H])C([H])([H])[H])(N(Br)C(=O)c2c([H])c([H])c(=O)n([H])c2[H])C([H])([H])[H])c(OC([H])([H])[H])c1[H]
-5.50868,[H]Sc1c(N([H])C(=O)c2c([H])c([H])c(OC([H])([H])c3c([H])c([H])c4c(c3[H])O[C@]([H])(OC3([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C3([H])[H])C([H])([H])O4)c(C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c2[H])c([H])n([H])c(=O)c1[H]
-5.50837,[H]c1nc(C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])n([C@@]2([H])C([H])([H])C([H])([H])N([C@@]([H])(N([H])C(=O)c3c([H])c([H])c([H])n([H])c3=O)C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[C@]2([H])N2C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C2([H])[H])c1[H]
-5.50808,[H]OC(=O)c1c(C([H])([H])c2c([H])c([H])c(N([H])C(=O)C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c(=O)n2[H])c(C([H])([H])OC([H])([H])C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])nn1[H]
-5.50794,[H]ON([H])C(=O)C([H])=C(c1c([H])c([H])c(=O)n([H])c1[H])N1C([H])([H])C([H])([H])N(C([H])([H])c2c(F)c([H])c([H])c([H])c2F)[C@@]([H])(C([H])([H])C([H])([H])N([H])C([H])([H])[H])C1([H])[H]
-5.50749,[H]ON([H])C(=O)C([H])=C([H])[C@@](C([H])([H])[H])(C([H])([H])N([H])C(=O)C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])[C@]([H])(N([H])C(=O)c1c([H])c([H])c(=O)n(-c2c([H])c([H])c([H])n2[H])c1[H])C([H])([H])[H]
-5.50741,[H]c1c(N2C([H])([H])C([H])([H])O[C@@]([H])([C@]([H])(C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])c3nnc(C([H])([H])OS(=O)(=O)N([H])[H])o3)C([H])([H])N(C([H])([H])[H])C([H])([H])[H])C2([H])[H])c([H])c(=O)n([H])c1[H]
-5.5074,[H]c1c([H])c([H])c(C([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])OC([H])([H])C([H])([H])N([H])C(=O)c2c([H])c([H])c(=O)n(-c3c([H])c([H])c([H])n3[H])c2[H])c(F)c1[H]
-5.50733,[H]c1c(N([H])C2([H])C([H])([H])C2([H])[H])c([H])n([H])c(=O)c1[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]1([H])[C@@]([H])(C([H])([H])N([H])[C@]([H])(C([H])([H])[H])C([H])([H])C2([H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])[C@@]1([H])C(=O)N([H])N([H])[H]
-5.50722,[H]OC([H])([H])[C@]([H])(O[C@@]1([H])C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]([H])(c1c([H])c([H])c([H])n([H])c1=O)C([H])([H])[H])C([H])([H])c1nc([H])c([H])c([H])c1[H]
-5.50692,[H]c1nc([H])c(-c2c(SN([H])[C@]3([H])C([H])([H])[C@@]([H])(N([H])C([H])([H])C([H])([H])OC([H])([H])[H])C([H])([H])[C@]3([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H])c([H])c(N=C=S)n([H])c2=O)c([H])c1F
-5.50686,[H]ON([H])C(=O)[C@]([H])(c1nc([H])c([H])c([H])c1C([H])([H])F)C([H])([H])[C@@]([H])(C([H])([H])[C@@]([H])(c1c([H])c([H])c([H])n([H])c1=O)C([H])([H])[H])[C@]1([H])[C@]([H])(C([H])([H])N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])C([H])([H])C([H])([H])[C@]1([H])OC([H])([H])C([H])([H])O[H]
-5.50674,[H]c1nc([H])n(-c2c([H])c(SN([H])C(=O)O[C@]([H])(N([H])C([H])([H])[C@@]3([H])C([H])([H])[C@]3([H])C([H])([H])S(=O)(=O)C([H])([H])[H])C([H])([H])OC([H])([H])C(F)(F)F)c([H])c(=O)n2[H])c1[H]
-5.50672,[H]c1sc(-c2c(N3C([H])([H])C([H])([H])N(C(=O)C([H])([H])[H])C([H])([H])C3([H])[H])c([H])c(=O)n(C([H])([H])OC([H])([H])C([H])([H])[H])c2[H])c([H])c1[H]
-5.50648,[H]OC(=O)C([H])=C([H])[C@]([H])(OC([H])([H])C([H])([H])N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H])[C@]([H])(c1c([H])nc([H])nc1[H])N([H])C(=O)c1c([H])c([H])c(=O)n([H])c1[H]
-5.50641,[H]c1c([H])c([H])n([H])c(=O)c1[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]1([H])[C@@]([H])(c2nn([H])c([H])c2C([H])([H])C([H])([H])N([H])C([H])([H])[H])C([H])([H])C([H])([H])[C@@]1([H])C(=O)N([H])N([H])[H]
-5.50591,[H]c1c([H])c(-c2c([H])c(C(=O)N([H])[C@@]([H])(N([H])[C@@]([H])(C(=O)C([H])([H])C([H])([H])[H])C3([H])C([H])([H])C3([H])[H])C([H])([H])[H])c([H])n([H])c2=O)c([H])c2c1OC([H])([H])O2
-5.50552,[H]Oc1c([H])c([H])c(Oc2c(F)c([H])c([H])c(=O)n2C(=O)N([H])[C@]2([H])[C@@]([H])(P(=O)(O[H])O[H])C([H])([H])C([H])([H])[C@@]2([H])n2nc([H])nc2[H])c([H])c1[H]
-5.50547,[H]OP(=O)(O[H])C(F)(F)N(C(=O)c1c([H])c([H])c(=O)n([H])c1[H])C([H])([H])C([H])([H])C(=O)N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]1([H])N1C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
-5.50547,[H]c1c(Br)c([H])n([H])c(=O)c1C(=O)N(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[C@]([H])(C([H])([H])N(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H]
-5.50541,[H]ON([H])C(=O)C(=C([H])c1c([H])c([H])c(=O)n([H])c1[H])C([H])([H])[C@](C(=O)N([H])C([H])([H])C([H])([H])[H])(C([H])([H])[H])C([H])([H])n1nc([H])nc1[H]
-5.50493,[H]Sc1c(N(c2c([H])c([H])c(OC([H])([H])C#Cc3c([H])nc([H])c([H])c3C3([H])C([H])([H])C3([H])[H])c([H])c2[H])N([H])C([H])([H])C([H])([H])OC([H])([H])[H])c(N=C=S)n([H])c(=O)c1[H]
-5.50493,[H]OC(=O)C(=O)C([H])=C(O[H])c1c([H])nn(C([H])([H])[H])c1-n1c([H])c([H])c(SN([H])C(=O)OC([H])([H])C([H])([H])n2nc([H])c([H])c2OC([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c([H])c1=O
-5.50485,[H]Sc1c([H])c([H])n(Oc2c([H])c([H])c([H])c(Cl)c2[H])c(=O)c1C(=O)N([H])N([H])[H]
-5.50446,[H]c1c([H])c([H])c([C@@]([H])(N([H])C([H])([H])c2c([H])c([H])c(=O)n([H])c2[H])N([H])[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])OC([H])([H])C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c(Cl)c1[H]
-5.50414,[H]OC([H])([H])[C@]([H])(OSc1c([H])c([H])n(-c2c([H])c([H])c3c(c([H])nn3[H])c2[H])c(=O)c1C(=O)N([H])N([H])[H])[C@]([H])(O[H])C([H])([H])N([H])C([H])([H])[H]
-5.50412,[H]c1nc(C(=O)N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])n1-c1c(N2C([H])([H])C([H])([H])C2([H])[H])c(C(=O)N([H])C([H])([H])C([H])([H])[H])c([H])n([H])c1=O
-5.50405,[H]c1c([H])c(C([H])([H])N2C([H])([H])C([H])([H])N([H])[C@@]([H])(F)C2([H])[H])c(N(C(=O)c2c([H])c([H])c([H])n(N3C([H])([H])C([H])([H])C3([H])[H])c2=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1C([H])([H])[H]
-5.50388,[H]c1c(OC([H])([H])[C@]([H])(N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([C@@]([H])(C([H])([H])[H])[C@@]([H])(C([H])([H])[H])[C@@]2([H])C([H])([H])N([H])C([H])([H])C2([H])[H])c(=O)n([H])c1[H]
-5.50384,[H]OC([H])([H])C([H])([H])C([H])([H])N([H])[C@@]([H])(N(C(=O)c1c([H])c(C([H])([H])c2c([H])c([H])c([H])c([H])c2Cl)c([H])n([H])c1=O)C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H]
-5.50381,[H]c1nc([H])c([H])c(C(=O)N([H])N(Sc2c([H])c([H])n(-c3c([H])c([H])nn3C([H])([H])[H])c(=O)c2[H])C(=O)OC([H])([H])C([H])([H])n2nc([H])c([H])c2[H])c1[H]
-5.50349,[H]c1c([H])c([H])c(C([H])([H])OC(=O)C([H])([H])C(OC(=O)N([H])[C@@]2([H])N(c3c([H])c([H])n([H])c(=O)c3[H])C([H])([H])C([H])([H])O[C@@]2([H])[C@@]2([H])C([H])([H])N([H])C([H])([H])C2([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H]
-5.50339,[H]OC(=O)[C@]([H])(O[C@@]1([H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])N([H])C([H])([H])C([H])([H])[H])[C@]1([H])N([H])Sc1c([H])c(N=C=S)n([H])c(=O)c1[H])[C@@](C([H])([H])[H])(C([H])([H])O[H])C([H])([H])c1sc([H])c([H])c1[H]
-5.50335,[H]c1oc([C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])N([H])C(=O)n2c([H])c(C([H])([H])C(=O)N([H])C([H])([H])Cl)c([H])c(N3C([H])([H])C([H])([H])C3([H])[H])c2=O)c([H])c1[H]
-5.50285,[H]OC([H])([H])C([H])([H])C([H])([H])N(OC([H])([H])C#N)C(=O)C([H])=C(c1c([H])c([H])c(=O)n([H])c1[H])[C@]([H])(N([H])[H])[C@]([H])(C([H])([H])[H])C([H])([H])c1c([H])c([H])c(C(F)(F)F)c([H])c1[H]
-5.50283,[H]ON([H])C(=O)C(=C([H])c1c(C([H])=C([H])[H])c([H])c(=O)n([H])c1[H])[C@@]([H])(N([H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])Cl
-5.50275,[H]ON(OC1([H])C([H])([H])C([H])([H])N([H])C([H])([H])C1([H])[H])C(=O)C([H])=C(c1c([H])c([H])c(=O)n([H])c1[H])N1C([H])([H])C([H])([H])N(C([H])([H])C#Cc2nc([H])c([H])c([H])c2[H])C([H])([H])C1([H])[H]
-5.50245,[H]c1nc(C([H])([H])C([H])([H])[C@@]([H])(c2c(N([H])C([H])([H])C([H])([H])OC([H])([H])C([H])([H])F)c([H])c([H])n([H])c2=O)C([H])([H])[H])c(C(F)(F)F)c([H])c1[H]
-5.50224,[H]Sc1c(N(C(=O)c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])[H])c([H])n(-c2nc(C([H])([H])[H])c([H])c([H])c2[H])c(=O)c1C([H])([H])C([H])([H])C([H])([H])N([H])[H]
-5.50204,[H]N=[N+]=N[C@]([H])(C(=O)N([H])N([H])N([H])C(=O)N([H])c1c([H])c([H])c([H])c(N([H])S(=O)(=O)c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c1[H])c1nn([H])c(C(=O)O[H])c1C([H])([H])c1c([H])c([H])c([H])c(=O)n1[H]
-5.50144,[H]OC([H])([H])c1c([H])c(Cl)c([H])c([H])c1N([H])C(=O)c1c(S[H])c([H])c(=O)n(N2C([H])([H])c3c([H])c([H])c([H])c([H])c3C([H])([H])[C@@]2([H])C([H])([H])C([H])([H])N(OC([H])([H])[H])C([H])([H])[H])c1[H]
-5.50095,[H]OC(=O)c1c(C([H])([H])c2c([H])c(-c3nc([H])nc([H])c3[H])c([H])c(=O)n2[H])c(C([H])([H])C(=O)c2sc([H])c([H])c2[H])nn1[H]
-5.50094,[H]ON([H])C(=O)C([H])=C(c1c([H])c([H])c(=O)n([H])c1[H])N1C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C2([H])[H])[C@@]([H])(c2c([H])c([H])c([H])c(C([H])([H])[H])c2[H])C1([H])[H]
-5.50043,[H]Oc1c([H])c(-n2nc([H])c([H])c2[H])c([H])c([H])c1C([H])([H])N1C([H])([H])C([H])([H])N(C(=C([H])C(=O)N([H])O[H])c2c([H])c([H])c(=O)n([H])c2[H])C([H])([H])C1([H])[H]
-5.50041,[H]ON([H])C(=O)C([H])=C(c1c([H])c([H])c(=O)n([H])c1[H])N1C([H])([H])C([H])([H])N(C([H])([H])[H])[C@@]([H])(n2c([H])c([H])c(OS(=O)(=O)N([H])[H])c2[H])C1([H])[H]
-5.50006,[H]c1c([H])c(N([H])[H])c([H])c([C@]2([H])N(C(=O)C([H])([H])[H])C([H])([H])C([H])([H])N([C@]3([H])C([H])([H])C([H])([H])[C@]([H])(N([H])Sc4c([H])c(N=C=S)n([H])c(=O)c4[H])C3([H])[H])C2([H])[H])c1[H]
-5.49991,[H]OC([H])([H])C([H])([H])[C@@]([H])(N(OC([H])([H])C#N)C(=O)C([H])=C([H])c1c([H])c([H])c(=O)n([H])c1[H])S(=O)(=O)N(C([H])([H])[H])C([H])([H])OC([H])([H])[C@]([H])(C([H])([H])[H])[C@@]([H])(O[H])c1c([H])c([H])c([H])c([H])c1[H]
