cnnaffinity,Smiles
0.0,[H]c1c([H])c(C(=O)c2c([H])c3c([H])c(C([H])([H])F)c([C@]4([H])OC([H])([H])C([H])([H])N(c5c([H])c([H])n([H])c(=O)c5N([H])C(=O)C5([H])C([H])([H])C5([H])[H])C4([H])[H])c(-c4nn(C([H])([H])[H])c([H])c4[H])c3n2[H])c([H])c([H])c1Cl
0.0,[H]ON([H])C(=O)C([H])=C(SC([H])([H])[H])c1c(C([H])=C([H])[H])c(C([H])([H])c2nc([H])c([H])c([H])c2[H])c(=O)n([H])c1[H]
0.0,[H]Sc1c(N([H])c2c([H])c([H])c(OC([H])([H])C([H])([H])c3sc([H])c([H])c3[C@]([H])(c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])[H])c([H])c2C([H])([H])N([H])[H])c(N=C=S)n([H])c(=O)c1[H]
0.0,[H]c1sc(C(=O)c2c([H])c([H])c([C@]([H])(Sc3c([H])c([H])n([H])c(=O)c3-c3nnnn3[H])C(=O)N([H])c3c([H])c([H])c(F)c([H])c3[H])c([H])c2Cl)c([H])c1[H]
0.0,[H]Oc1c([H])c(O[H])c([H])c([C@@]2([H])C([H])([H])C([H])([H])N([H])[C@]2([H])[C@@]([H])(C([H])([H])[C@@]([H])(c2c([H])c([H])c([H])n(N([H])c3nc([H])c([H])c([H])c3[H])c2=O)C([H])([H])[H])[C@@]([H])(C([H])=C([H])[H])N([H])c2c([H])c([H])nc([H])c2[H])c1[H]
0.0,[H]c1oc([C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])N([H])C(=O)n2c([H])c(-c3c([H])oc([H])c3[H])c([H])c(-c3c([H])c([H])c(N([H])[H])c([H])c3[H])c2=O)c([H])c1[H]
0.0,[H]Oc1c([H])c([H])c(-c2c([H])c([H])c(OC([H])([H])n3c([H])c([H])c(S[C@@]([H])(C(=O)N([H])C([H])([H])C([H])([H])O[H])c4c([H])c([H])c(C([H])=O)c(Cl)c4[H])c([H])c3=O)c([H])c2[H])c([H])c1O[H]
0.0,[H]Sc1c(N([H])C(=O)c2c([H])c([H])c(OC([H])([H])[C@@]3([H])C([H])([H])N(C([H])([H])N4C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])[C@@]([H])(OC([H])([H])[H])C3([H])[H])c([H])c2[H])c([H])n(N([H])C(=O)C([H])([H])[H])c(=O)c1[H]
0.0,[H]ON([H])C(=O)C([H])([H])C(OC(=O)N([H])c1c(C([H])([H])Sc2c([H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c(=O)n2[H])c([H])c([H])c([H])c1C([H])([H])c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])(C([H])([H])[H])C([H])([H])[H]
0.0,[H]c1nc([H])c([C@@]([H])(ON(C(=O)n2c([H])c(N([H])C(=S)N([H])c3c([H])c([H])c([H])c([H])c3[H])c([H])c([H])c2=O)C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H]
0.0,[H]c1c([H])c(C([H])([H])[C@@]2([H])C([H])([H])[C@]2([H])[C@]([H])(C([H])([H])C(=O)N([H])C([H])([H])[H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])n(C(=O)N([H])[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])C(=O)C([H])([H])[H])c(=O)c1[C@@]1([H])N([H])C([H])([H])C([H])([H])C1([H])[H]
0.0,[H]C(C(=O)N(OC([H])([H])C#N)C([H])([H])C([H])([H])C([H])([H])ON([H])C([H])([H])C([H])([H])[H])=C([H])c1c([H])c([H])c(=O)n([H])c1C([H])([H])N([H])C([H])([H])C([H])([H])OC([H])([H])N([H])N([H])[H]
0.0,[H]Sc1c(OC([H])([H])[C@]([H])(C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])[C@@]([H])(c2nn(C([H])([H])[H])c([H])c2[H])C([H])([H])N([H])[H])c([H])n(-c2c([H])nc([H])c([H])c2[H])c(=O)c1C(=O)N([H])N([H])[H]
0.0,[H]c1c([H])c(C([H])([H])Sc2c([H])c([H])n([H])c(=O)c2[H])c([H])c(Cl)c1C(=O)c1sc(C([H])([H])N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1C([H])([H])C([H])([H])N([H])C([H])([H])[H]
0.0,[H]c1oc(C(=O)N([H])C([H])([H])C(=O)O[C@@]([H])(N2C([H])([H])C([H])([H])OC([H])([H])[C@@]2([H])Oc2c([H])c([H])c([H])c([H])c2[H])C([H])([H])Oc2c([H])c([H])n(-c3c([H])oc([H])c3[H])c(=O)c2[H])c([H])c1[H]
0.0,[H]OC([H])([H])C([H])([H])C([H])([H])c1c([H])c(F)c([H])c(C([H])([H])[C@]([H])(OC([H])([H])C([H])([H])OC([H])([H])[H])[C@@]([H])(c2c(-c3c([H])nc([H])c([H])c3[H])c(-c3c([H])c([H])nc(C([H])([H])[H])c3[H])c([H])n([H])c2=O)C([H])([H])[H])c1[H]
0.0,[H]c1nc(N([H])n2c([H])c(N([H])[C@]3([H])C([H])([H])[C@]([H])(C#Cc4c([H])c([H])c([H])c([H])c4[H])[C@]([H])(c4c([H])nn([H])c4[H])C3([H])[H])c([H])c([C@]([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])N([H])C(=O)c3c([H])c([H])c([H])c([H])c3[H])c2=O)sc1[H]
0.0,[H]ON(C(=O)C([H])=C([H])c1c([H])c([H])c(=O)n([H])c1C([H])([H])O[H])[C@]([H])(O[H])[C@@]([H])(C(=O)N([H])[C@]1([H])C([H])([H])[C@@]1([H])C#Cc1c([H])nc([H])c([H])c1[H])[C@]([H])(O[H])N([H])C([H])([H])c1c([H])c([H])nc([H])c1[H]
0.0,[H]c1oc([H])c(-n2c([H])c([H])c(Cl)c(-c3sc4c([H])c([H])c(O[C@]5([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[C@]5([H])C(=O)OC([H])([H])[H])c([H])c4c3[H])c2=O)c1[H]
0.0,[H]c1nc([H])c([H])c(-c2c([H])c(C([H])([H])c3c(C([H])([H])[H])nn([H])c3C(=O)OC([H])([H])[C@@]([H])(C([H])([H])F)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])n([H])c(=O)c2[H])n1
0.0,[H]c1c([H])c(S(=O)(=O)C([H])([H])[H])c(-c2c(C([H])([H])[H])noc2C([H])([H])[H])c([H])c1-n1nc([C@@]2([H])C([H])([H])C([H])([H])[C@@]([H])(C(=O)N([H])N([H])[H])[C@@]2([H])C([H])([H])C([H])([H])[C@@]([H])(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])[H])c([H])c1[H]
0.0,[H]OC([H])([H])[C@]([H])(c1c([H])nnc(OC([H])([H])C([H])([H])C([H])([H])[H])c1[H])C([H])([H])N(OC([H])([H])C#N)C(=O)C(C([H])=O)=C([H])c1c([H])c([H])c(=O)n([H])c1[H]
0.0,[H]C(=O)c1c([H])nc([H])n1-n1c([H])c([H])c([H])c(C(=O)N([H])[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])c2oc([H])nc2-n2nc(-c3nc(C([H])([H])[H])sc3[H])c([H])c2[H])[C@@]2([H])C([H])([H])N([H])C([H])([H])C2([H])[H])c1=O
0.0,[H]C1=C([H])C(=O)N([C@@]2([H])C([H])([H])C([H])([H])[C@]([H])(N(O[C@]([H])(c3c([H])nc([H])c(C([H])([H])F)c3[H])C([H])([H])C([H])([H])C([H])([H])[H])C(=O)n3c([H])c(-c4c([H])nc([H])nc4[H])c([H])c([H])c3=O)C2([H])[H])C1=O
0.0,[H]N=C(N([H])[H])[C@@]([H])(C([H])([H])Cl)[C@@](c1c(-c2c([H])nn([H])c2[H])c(OC([H])([H])C([H])([H])O[H])c(OC([H])([H])C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])n(-c2c([H])nn(C([H])([H])[H])c2[H])c1=O)(C([H])([H])[H])C([H])(F)F
0.0,[H]C(=C1SC(=O)N([H])C1=O)c1c([H])c(-c2c([C@]3([H])N=C(N([H])[H])OC3([H])[H])c([H])c(C([H])([H])C([H])([H])[H])n([H])c2=O)c([H])c([H])c1S(=O)(=O)N([H])[H]
0.0,[H]C#CC([H])([H])OC([H])([H])S(=O)(=O)[C@]([H])(C(=O)N([H])c1c([H])c([H])nc([H])c1[H])N([H])N([H])C(=O)[C@]1([H])C([H])([H])C([H])([H])[C@]([H])(c2nn([H])c([H])c2[H])[C@]1([H])C([H])([H])C([H])([H])[C@@]([H])(c1c([H])c([H])c([H])n([H])c1=O)C([H])([H])[H]
0.0,[H]c1nc(OC([H])([H])[H])c([H])c(-c2c(SC3([H])C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])c(-c3c([H])c([H])c([H])c(N([H])[H])c3[H])c(N=C=S)n(C([H])([H])N([H])C([H])([H])C([H])([H])[H])c2=O)c1[H]
0.0,[H]c1sc(C(=O)c2c([H])c([H])c(C([H])([H])Sc3c([H])c(N([H])c4c([H])c([H])c(C([H])([H])[H])c([H])c4[H])n(OC([H])([H])[H])c(=O)c3-c3nnnn3[H])c([H])c2Cl)c([H])c1[H]
0.0,[H]N=[N+]=NC([H])([H])c1nn([H])c(C(=O)O[H])c1[C@@]([H])(OC([H])([H])C(=O)O[H])c1c(C([H])([H])C([H])([H])C([H])([H])N2C([H])([H])c3c([H])c([H])c([H])c([H])c3C([H])([H])C2([H])[H])c([H])c([H])c(=O)n1[H]
0.0,[H]C1=C(n2c([H])c([H])c(SC([H])([H])c3c([H])c([H])c([H])c(Cl)c3[H])c(-n3c([H])c([H])c([H])c3[H])c2=O)[C@@]([H])(C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])[H])C([H])([H])N([H])C1([H])[H]
0.0,[H]c1c(O[C@@]([H])(C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])[C@]2([H])C([H])([H])N([H])C(=O)C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([C@@]([H])(C([H])([H])[H])[C@@]([H])(C([H])([H])[H])[C@@]2([H])C([H])([H])N([H])C([H])([H])C2([H])[H])c(=O)n([H])c1[H]
0.0,[H]OC([H])([H])C([H])([H])[C@@]([H])(N1C([H])([H])C([H])([H])N(c2c([H])c(SC([H])([H])c3c([H])c([H])c([H])c([H])c3[H])n([H])c(=O)c2[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])[C@]1([H])N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[H]
0.0,[H]c1nc2c([H])c([H])c(-c3c(SC([H])([H])c4c([H])c(Cl)c([H])c(-c5c([H])c(C#N)c([H])c([H])c5C([H])([H])C([H])([H])C([H])([H])N([H])[H])c4[H])c([H])c(=O)n([H])c3[H])c([H])c2c([H])c1[H]
0.0,[H]OC([H])([H])[C@]([H])(O[C@@]1([H])C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])[C@@]([H])(C([H])([H])c1c([H])c([H])c([H])c([H])c1Cl)C([H])([H])[C@@]([H])(c1c([H])c([H])c([H])n([H])c1=O)C([H])([H])[H])C([H])([H])c1nc([H])c([H])c([H])c1[H]
0.0,[H]Sc1c([H])c([H])n(-c2nnn([H])n2)c(=O)c1C(=O)N([H])N([H])n1nc([H])c(N(C([H])([H])C([H])([H])N([H])[H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(N(c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])[H])C([H])([H])[H])c1[H]
0.0,[H]OC([H])([H])C([H])([H])C([H])([H])c1c([H])c(-c2c(S[H])c(N([H])[C@]3([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])C([H])([H])C([H])([H])OC([H])([H])[H])C([H])([H])C3([H])[H])c(=O)n([H])c2N=C=S)c([H])c(Cl)c1Cl
0.0,[H]c1c([H])c([H])c([C@]2([H])C([H])([H])[C@]2([H])N([H])C([H])([H])c2c([H])c(Cl)c([H])c(C([H])([H])Sc3c([H])c([H])n([H])c(=O)c3-n3c([H])c([H])c([H])c3-c3c([H])c([H])c4c(c3[H])OC([H])([H])O4)c2[H])c([H])c1[H]
0.0,[H]O[C@](C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])(C([H])([H])[C@@]([H])(c1c([H])c(C([H])=O)c([H])n([H])c1=O)C([H])([H])[H])[C@@]([H])(c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])[H]
0.0,[H]C(=C(C(=O)N(OC([H])([H])C#N)C([H])([H])C([H])([H])C([H])([H])Oc1c([H])c(-c2c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c2[H])c(C([H])([H])[H])c(C([H])([H])[H])c1[H])n1c([H])nc([H])c1[H])c1c([H])c([H])c(=O)n([H])c1[H]
0.0,[H]c1nc2c(C([H])([H])C(OC(=O)N(c3c([H])c([H])c([H])c(C#N)c3[H])c3c([H])c([H])c([H])c([H])c3C([H])([H])Sc3c([H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c(=O)n3[H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c2c([H])c1[H]
0.0,[H]ON([H])C(=O)C(=C([H])c1c([H])c([H])c(=O)n([H])c1[H])C([H])([H])[C@]([H])(C([H])([H])OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])Oc1c([H])c([H])c([H])c([H])c1[H])C([H])([H])n1nc([H])nc1[H]
0.0,[H]c1nc([H])c(-n2c([H])c(-c3oc([H])c([H])c3[H])c(Sc3c([H])c4c([H])c([H])c([H])c([H])c4n3[H])c(C(=O)N([H])N([H])[H])c2=O)c([H])c1[H]
0.0,[H]c1oc([C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])N([H])C(=O)n2c([H])c(C([H])([H])C(=O)N([H])[H])c([H])c(N3C([H])([H])C([H])([H])C3([H])[H])c2=O)c([H])c1N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])[H]
0.0,[H]c1c([H])c(F)c([H])c(C([H])([H])[C@@]([H])(OC([H])([H])C([H])([H])F)[C@@]([H])(c2c([H])c(N(C([H])([H])[H])C([H])([H])c3c([H])c([H])c(C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c3[H])c([H])n([H])c2=O)C([H])([H])[H])c1[H]
0.0,[H]OC(=O)C(Oc1c([H])c([H])c(Cl)c(-c2nc([H])c([H])n2C([H])([H])[H])c1[H])=C([H])C([H])([H])[C@]([H])(c1c([H])nc([H])nc1[H])N([H])C(=O)c1c([H])c([H])c(=O)n([H])c1[H]
0.0,[H]C([H])=C([H])C([H])([H])[C@]([H])(C([H])([H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])[C@@]([H])(c1c([H])c([H])c([H])n(N([H])c2nc([H])c([H])c(C([H])([H])OC([H])([H])C([H])([H])N([H])C(=O)c3sc([H])c([H])c3[H])c2[H])c1=O)C([H])([H])[H]
0.0,[H]Sc1c(N(C(=O)c2c([H])c([H])c(OC([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c2[H])C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])n([H])c(=O)c1[H]
0.0,[H]c1c([H])c(N2C([H])([H])[C@]([H])([C@]3([H])OC([H])([H])C([H])([H])N(c4c([H])c([H])n([H])c(=O)c4OC([H])([H])C([H])([H])OC([H])([H])[H])[C@@]3([H])C(=O)C(F)(F)F)C([H])([H])[C@@]2([H])OC([H])([H])C([H])([H])C([H])([H])[H])c([H])c(C(F)(F)F)c1[H]
0.0,[H]c1sc2c([H])c(C(=O)N([H])C3([H])C([H])([H])C3([H])[H])c([H])c([H])c2c1C1([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])C([H])([H])N([H])C(=O)c2c([H])c([H])c(=O)n(SC([H])([H])C([H])([H])[H])c2[H])C([H])([H])C1([H])[H]
0.0,[H]OC([H])([H])c1c([H])c([H])c([H])c([C@]2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])N([H])[C@@]([H])(Sc2c([H])c([C@@]([H])(C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C(F)(F)F)c(=O)n([H])c2[H])C([H])([H])Cl)c1[H]
0.0,[H]SC([H])([H])c1c([H])c([H])n(-c2c(OC(=O)C([H])([H])[C@@]([H])(c3c([H])c([H])c(Cl)c([H])c3[H])N([H])C(=O)C([H])([H])[H])oc([H])c2[H])c(=O)c1-c1nc2c([H])c(C(=O)N([H])[H])c([H])c([H])c2n1[H]
0.0,[H]OC(=O)c1c([H])c([C@@]([H])(C([H])([H])[H])[C@@]([H])(C([H])([H])N2C([H])([H])C([H])([H])N(C(=O)C([H])([H])[H])[C@]([H])(C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C2([H])[H])C([H])([H])C(F)(F)F)c(=O)n([H])c1[H]
0.0,[H]c1c([H])c(C([H])([H])[H])c(C([H])([H])[H])c([H])c1-c1c(Br)c([H])n([H])c(=O)c1C(=O)N(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])[C@@]([H])(OC1([H])C([H])([H])C([H])([H])N([H])C([H])([H])C1([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
0.0,[H]c1nc2c([H])c([H])c([H])c(C([H])([H])[C@](N([H])C(=O)n3nc([C@@]4([H])C([H])([H])C([H])([H])[C@]([H])(N([H])C(=O)n5c([H])c([H])c([H])c([H])c5=O)C4([H])[H])c([H])c3[H])(C([H])([H])[H])C([H])([H])OC([H])([H])C3([H])C([H])([H])C([H])([H])N([H])C([H])([H])C3([H])[H])c2c([H])c1[H]
0.0,[H]c1nc(C([H])([H])[C@]([H])(c2c([H])c([H])c([H])n(C([H])([H])C([H])([H])C([H])([H])c3c([H])c([H])c([H])c(N4C([H])([H])C([H])([H])N([H])C([H])([H])C4([H])[H])c3[H])c2=O)C([H])([H])C([H])([H])[H])n(C([H])([H])[H])c1[H]
0.0,[H]ON(C(=O)C([H])=C([H])c1c([H])c([H])c(=O)n([H])c1C([H])([H])O[H])C([H])([H])C([H])([H])[C@@]([H])(Oc1nc2c([H])c([H])c(SC([H])([H])[H])c([H])c2s1)C([H])([H])N([H])c1c([H])c([H])c([H])c([H])c1[H]
0.0,[H]Oc1c([H])c([H])c(C([H])([H])[C@]([H])(C([H])([H])C(C(=O)N([H])O[H])=C([H])c2c([C@]([H])(c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])[H])c(N([H])N([H])[H])c(=O)n([H])c2[H])C([H])([H])[C@@]2([H])C([H])([H])N([H])C([H])([H])C2([H])[H])c([H])c1[H]
0.0,[H]O[C@@]([H])(c1c([H])c([H])c([H])c(N([H])C(=O)C([H])([H])[H])c1[H])[C@]1([H])C([H])([H])N([H])C([H])([H])[C@]1([H])[C@@]([H])(N([H])C(=O)c1c([H])c(-c2c([H])c([H])c(OC([H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])c([H])n([H])c1=O)C([H])([H])C([H])([H])C([H])([H])c1oc([H])nc1[H]
0.0,[H]ON([H])C(=O)C([H])=C(c1c([H])c([H])c(=O)n([H])c1[H])N1C([H])([H])C([H])([H])N(C([H])([H])C#Cc2nc(O[C@]([H])(O[H])C([H])([H])N([H])[H])c([H])c([H])c2C([H])([H])N([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C1([H])[H]
0.0,[H]OC(=O)[C@]([H])(N(C([H])([H])N([H])C1([H])C([H])([H])C1([H])[H])[C@@]([H])(C(=O)c1c([H])c([H])nc([H])c1[H])c1c([H])c([H])c(=O)n(SC(F)(F)F)c1[H])C([H])([H])[H]
0.0,[H]C1=C(C([H])([H])N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])C(=O)N(c2c(Sc3nc([H])c([H])s3)c(-c3c([H])nc([H])nc3[H])c(=O)n(-c3c([H])c([H])c(Br)c([H])c3[H])c2[H])C1=O
0.0,[H]c1nc(Cl)c([H])c([H])c1[C@@]1([H])C([H])([H])C([H])([H])[C@@]([H])(C(=O)N2C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C2([H])[H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]([H])(c1c([H])c([H])c([H])n([H])c1=O)C([H])([H])[H]
0.0,[H]c1c(SN([H])C(=O)O[C@]([H])(OC([H])([H])C([H])([H])[H])C([H])([H])[H])c(S(=O)(=O)N2C([H])([H])C([H])([H])OC([H])([H])[C@]2([H])C(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c(=O)n([H])c1[H]
0.0,[H]c1c([H])c(C(=O)C([H])([H])[H])c([H])c(C([H])([H])C(=O)Oc2c(SN([H])C(=O)OC([H])([H])C([H])([H])N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])c([H])c([H])n([H])c2=O)c1[H]
0.0,[H]Oc1c([H])c([H])c(-n2c(N=C=S)c(-c3c([H])c([H])c([H])c(N(C(=O)OC([H])([H])[H])C(=O)N([H])[H])c3[H])c(S[H])c(-c3c([H])c([H])c4c(c3[H])c([H])c([H])n4[H])c2=O)c([H])c1O[H]
0.0,[H]c1nc([H])c([H])c(C([H])([H])N([H])[C@]2([H])OC(N([H])[H])=N[C@@]2([H])C([H])([H])C([H])([H])N([H])C(=O)c2c([H])c([H])c(=O)n([H])c2[H])c1[H]
0.0,[H]ON([H])C(=O)C(=C(c1c(C([H])=C([H])[H])c([H])c(=O)n([H])c1[H])N([H])C([H])([H])c1c([H])c([H])c(S(=O)(=O)C([H])([H])C([H])([H])c2c([H])c([H])c([H])c(OC([H])([H])[H])c2[H])c([H])c1[H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H]
0.0,[H]Oc1c([H])c([H])c([C@]([H])(C([H])([H])O[C@]([H])(C([H])([H])O[H])[C@@]([H])(c2c([H])c(F)c([H])c(C([H])([H])C([H])([H])[C@@]([H])(c3c([H])c([H])c([H])n([H])c3=O)C([H])([H])[H])c2[H])C([H])([H])n2nc(OC([H])([H])[H])oc2=O)C([H])([H])C([H])([H])[H])c([H])c1O[H]
0.0,[H]c1nc([H])c([C@]2([H])[C@@]([H])(N([H])S(=O)(=O)c3c([H])c([H])c([H])c([H])c3[H])N(c3c([H])c(C([H])([H])N([H])C([H])([H])C([H])([H])C(=O)OC([H])([H])[H])c([H])n([H])c3=O)C([H])([H])C([H])([H])[C@]2([H])N(C([H])([H])[H])C([H])([H])[H])o1
0.0,[H]Oc1c([H])c([H])c(Oc2c([H])c([H])c([H])c(=O)n2C(=O)N([H])[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])P(=O)(O[H])O[H])c([H])c1-c1nc([H])c([H])c([H])c1C([H])([H])[H]
0.0,[H]Sc1c(N(C(=O)c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c(C([H])([H])c2nc([H])c([H])c([H])c2[H])n([H])c(=O)c1[H]
0.0,[H]O[C@]1([H])C([H])([H])N(c2c([H])c(N([H])c3c(S[H])c([H])c(=O)n([H])c3N=C=S)c([H])c([H])c2OC([H])([H])[C@]([H])(n2c([H])nc([H])c2[H])S(=O)(=O)C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H]
0.0,[H]c1c([H])c(C([H])([H])N(C(=O)[C@]2([H])C([H])([H])C([H])([H])[C@]([H])(c3nn([H])c([H])c3[H])[C@]2([H])C([H])([H])C([H])([H])[C@@]([H])(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])[H])N([H])[H])c([H])c(Cl)c1Cl
0.0,[H]O[C@@]([H])(n1c(N([H])S(=O)(=O)N([H])[H])nc([H])c1C([H])([H])C(=O)N(C([H])([H])[H])C([H])([H])[H])C([H])([H])OSc1c([H])c([H])n(C([H])([H])c2sc([H])c([H])c2[H])c(=O)c1C(=O)N([H])N([H])[H]
0.0,[H]Oc1c([H])c([H])c([C@]([H])(C([H])([H])c2c([H])c([H])c([H])c3c(-c4c([H])c([H])c(Cl)c([H])c4-n4c([H])nc([H])c4[H])c([H])c([H])nc23)[C@@]([H])(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])[H])c([H])c1[H]
0.0,[H]ON([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(O[H])C([H])([H])C([H])([H])N(OC([H])([H])C#N)C(=O)C([H])=C(c1c([H])c([H])c(=O)n([H])c1[H])c1nc([H])c([H])n1-c1nc([H])c(N([H])[H])nc1[H]
0.0,[H]OC(c1c(C#N)c([H])c([H])c([H])c1-c1c([H])c(Cl)c([H])c(C([H])([H])Sc2c(-c3c([H])c([H])c4nc([H])c([H])c([H])c4c3[H])c([H])n([H])c(=O)c2[H])c1[H])(C([H])([H])[H])C([H])([H])[H]
0.0,[H]c1sc(C([H])([H])N([H])N(C([H])([H])c2c([H])c([H])c([H])c([H])c2Cl)C([H])([H])c2c([H])c(C([H])([H])C([H])([H])N([H])N([H])C(=O)N([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c(=O)n([H])c2[H])c([H])c1[H]
0.0,[H]c1c([H])c([H])n(-c2c([H])c([H])c([H])c3c2c([H])c([H])n3[H])c(=O)c1[C@](C([H])([H])[H])(C([H])(F)F)[C@@]([H])(O[C@@]([H])(C([H])([H])C([H])([H])N([H])[H])C([H])([H])[C@@]([H])(N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H])C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])[H])C([H])([H])[H]
0.0,[H]ON([H])C(=O)C(=C([H])c1c([H])c([H])c(=O)n([H])c1[H])C([H])([H])[C@]([H])(C([H])([H])OC([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])n1nc([H])nc1[H]
0.0,[H]c1c([H])c(Cl)c([H])c(C([H])([H])N(C([H])([H])[H])[C@@]([H])(C([H])([H])O[C@@]([H])(C([H])([H])[H])[C@@](c2c([H])c([H])c([H])n([H])c2=O)(C([H])([H])[H])C([H])(F)F)C([H])([H])N2C([H])([H])C([H])([H])O[C@@]([H])([C@]3([H])C([H])([H])N([H])C([H])([H])C3([H])[H])C2([H])[H])c1[H]
0.0,[H]ON([H])C(=O)C(=C([H])c1c([H])c([H])c(=O)n([H])c1[H])C([H])([H])[C@]([H])(C([H])([H])C1([H])C([H])([H])C([H])([H])C1([H])[H])[C@@]([H])(N1C([H])([H])C([H])([H])N([C@@]([H])(N=C=S)C([H])([H])O[H])C([H])([H])C1([H])[H])C(O[H])(C([H])([H])[H])C([H])([H])[H]
0.0,[H]c1nc([H])c([H])c([C@]([H])(C([H])([H])[H])[C@@]([H])(c2c([H])c([H])c(SC([H])([H])c3c([H])c([H])c([H])c([H])c3[H])n(N([H])C([H])([H])C3([H])C([H])([H])C3([H])[H])c2=O)C([H])([H])[H])c1[H]
0.0,[H]c1c(OC([H])([H])[H])nc([C@]([H])(C([H])([H])C2(C([H])([H])Oc3c([H])c([H])c([H])c([H])c3[H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])[C@@]([H])(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])[H])c([H])c1[H]
