cnnaffinity,Smiles
0.0,[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])[C@]([H])(c1nc([H])c([H])c([H])c1OC([H])([H])[H])c1c(N(C(=O)N([H])[H])N([H])C([H])([H])C([H])([H])O[H])c([H])n([H])c(=O)c1[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H]
0.0,[H]OC([H])([H])[C@@]([H])(C([H])([H])c1c([H])c(F)c([H])c(C([H])([H])C([H])([H])[C@@]([H])(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])[H])c1[H])C([H])([H])C([H])([H])C([H])([H])[H]
0.0,[H]c1sc(C(=O)N([H])c2c([H])c(OC([H])([H])[C@]([H])(OSc3c([H])c([H])n([H])c(=O)c3C(=O)N([H])N([H])[H])C([H])([H])C([H])([H])N([H])C([H])([H])[H])c([H])c3c([H])nn([H])c23)c([H])c1[H]
0.0,[H]OC([H])([H])C([H])([H])C([H])([H])N(OC([H])([H])C#N)C(=O)C(OC([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])=C(c1c([H])c([H])c(=O)n([H])c1[H])c1nc(OC([H])([H])C2([H])C([H])([H])C2([H])[H])c([H])n1[H]
0.0,[H]c1nc(C([H])([H])c2c([H])c([H])c(C([H])([H])N3C([H])([H])C([H])([H])N([H])C([H])([H])C3([H])[H])c(N(C(=O)c3c([H])c(C([H])([H])C#N)c([H])n([H])c3=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c2[H])c([H])nc1N([H])[H]
0.0,[H]OC([H])([H])C([H])([H])C([H])([H])N([H])[C@@]([H])(N([H])C([H])([H])c1c(C(=O)c2c(SC3([H])C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])c([H])c(N=C=S)n([H])c2=O)sc([H])c1[H])C([H])([H])O[H]
0.0,[H]C([H])=C([H])C([H])([H])c1c([H])c(-c2c([H])c([H])c([H])n([H])c2=O)c([H])c([H])c1S(=O)(=O)N([H])[H]
0.0,[H]ON([H])C(=O)C([H])=C([H])c1c([H])c(N(C([H])([H])[H])C([H])([H])c2c([H])c([H])c([C@@]3([H])C([H])([H])N([H])[C@]([H])(N([H])C([H])([H])C([H])([H])[H])C3([H])[H])c([H])c2[H])c(=O)n([H])c1[H]
0.0,[H]c1nc([H])n(C([H])([H])[C@]2([H])N([H])C([H])([H])[C@]([H])(c3oc([H])c([H])c3[H])[C@]([H])(C([H])([H])Oc3c([H])c([H])c([H])c([H])c3-n3c([H])c([H])c([H])c([H])c3=O)C2([H])[H])n1
0.0,[H]c1c(S[C@@]2([H])C([H])([H])C([H])([H])[C@]([H])(N3C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[C@@]3([H])S(=O)(=O)N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])C2([H])[H])c([H])c(=O)n([H])c1N=C=S
0.0,[H]OC(=O)C([H])=C([H])[C@]([H])(OC([H])([H])C([H])([H])N1C([H])([H])C([H])([H])O[C@@]([H])(c2c([H])nc(OC([H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])C1([H])[H])[C@]([H])(c1c([H])nc([H])nc1[H])N([H])C(=O)c1c([H])c([H])c(=O)n([H])c1[H]
0.0,[H]c1nc(OC([H])([H])c2c([H])c([H])c([H])c([H])c2[H])nc([H])c1C([H])([H])[C@@]([H])([C@@]1([H])C([H])([H])N([H])C([H])([H])C1([H])[H])[C@@]([H])(c1c([H])c([H])c([H])n([H])c1=O)C([H])([H])[H]
0.0,[H]c1c([H])c(Br)c([H])c(C([H])([H])[C@@]([H])(OC(=O)N([H])Sc2c([H])c([H])n([H])c(=O)c2[H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(OC([H])([H])C([H])([H])F)C([H])([H])C([H])([H])[H])c1[H]
0.0,[H]Oc1c([H])c([H])c([H])c(-n2c(C([H])([H])O[H])c(C([H])=C([H])C(=O)N(O[H])C([H])([H])[C@@]([H])(C([H])([H])O[H])C([H])([H])c3c([H])c([H])c4c([H])c([H])c([H])c([H])c4c3[H])c([H])c([H])c2=O)c1[H]
0.0,[H]ON([H])C(=O)C([H])=C(c1c([H])c(Sc2c([H])c([H])c([H])c([H])c2[H])c(=O)n([H])c1[H])N1C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C1([H])[H]
0.0,[H]ON([H])C(=O)C(=C([H])c1c([H])c([H])c(=O)n(N([H])C([H])([H])OC([H])([H])c2c([H])c([H])c(SC([H])([H])[H])c([H])c2[H])c1[H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H]
0.0,[H]C#C[C@]([H])(Oc1c([H])c(Cl)c([H])c([H])c1P(=O)(O[H])O[H])C([H])([H])N([H])C(=O)c1c([H])c([H])c(=O)n(-c2c([H])c([H])c([H])n2[H])c1[H]
0.0,[H]ON([H])C(=O)C([H])=C([H])C([H])([H])C([H])([H])[C@]([H])(c1c([H])c([H])c([H])c([C@]([H])(N([H])[H])N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H])C([H])([H])N([H])C(=O)c1c([H])c(Br)c([H])n([H])c1=O
0.0,[H]c1nnc([H])c(-c2c(N3C([H])([H])C([H])([H])O[C@@]([H])(C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])OC([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])[C@]([H])(c4c([H])c([H])c([H])c5nc([H])c([H])c([H])c45)C([H])([H])[H])C3([H])[H])c([H])c(=O)n([H])c2[H])c1[H]
0.0,[H]Oc1c([H])c(-c2c([H])c([H])c(C([H])([H])Sc3c([H])c([H])c([C@@]([H])(C([H])([H])[H])[C@]([H])(C(=O)OC([H])([H])[H])C([H])([H])[H])c(=O)n3[H])c([H])c2[H])c([H])c([H])c1C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]
0.0,[H]c1nc([H])c([C@]([H])(N([H])C(=O)c2c([H])c([H])c(=O)n([H])c2[H])C([H])([H])[H])c(N([H])c2c([H])nc([H])c(C([H])([H])C([H])([H])[H])c2[H])n1
0.0,[H]c1c([H])c([H])n([H])c(=O)c1[C@@]([H])(C([H])([H])[H])[C@@]([H])(C([H])([H])N1C([H])([H])C([H])([H])N(C(=O)[C@@]([H])(N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])N([H])C([H])([H])C2([H])C([H])([H])C2([H])[H])C([H])([H])C1([H])[H])C([H])([H])C(F)(F)F
0.0,[H]OP(=O)(O[H])C1(N([H])Sc2c([H])c(N=C=S)n(-c3sc([H])nc3[H])c(=O)c2-c2nc([H])c([H])c([H])c2[H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
0.0,[H]c1nc(C(F)(F)F)c([H])c([H])c1-c1c([H])c([H])n(C(=O)N([H])[C@@]2([H])C([H])([H])C([H])([H])[C@]([H])(c3nn([H])c([H])c3[H])C2([H])[H])c(=O)c1[H]
0.0,[H]c1c(OC([H])([H])C([H])([H])N2C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)C([H])([H])C([H])([H])[H])C2([H])[H])c([C@@]([H])(C([H])([H])[H])[C@@]([H])(C([H])([H])[H])[C@@]2([H])C([H])([H])N([H])[C@@]([H])(C([H])([H])C(=O)N([H])C([H])([H])[H])C2([H])[H])c(=O)n([H])c1[H]
0.0,[H]c1nc([H])n(C([H])([H])c2c([H])c([H])n([H])c(=O)c2[C@@]([H])(C([H])([H])[H])[C@]([H])(C([H])([H])C(F)(F)F)C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C(=O)c2oc([H])c([H])c2[H])c1[H]
0.0,[H]N=[N+]=N[C@@]([H])(c1nn([H])c(C(=O)ON([H])C([H])([H])C([H])([H])[H])c1C([H])([H])c1c([H])c([H])c([H])c(=O)n1[H])c1c([H])c(O[H])c([H])c(O[H])c1[H]
0.0,[H]Sc1c([H])c([H])c(C([H])([H])N([H])[C@@]([H])(C([H])([H])OC(=O)N([H])Sc2c([H])c([H])n(C(=O)C([H])([H])[H])c(=O)c2[H])C([H])([H])C([H])([H])N([H])c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c([H])c1[H]
0.0,[H]c1c([H])c([H])n(C(=O)N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c(=O)c1[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C(=O)N([H])N([H])[H]
0.0,[H]C([H])=C([H])C([H])([H])Oc1c(C([H])([H])n2c([H])nc([H])c2[H])c([C@@]([H])(C([H])([H])[H])[C@@]([H])(C([H])([H])N2C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C2([H])[H])C([H])([H])C(F)(F)F)c(=O)n([H])c1[H]
0.0,[H]ON(C([H])([H])[H])C([H])([H])c1c(SC([H])([H])C(=O)OC([H])([H])c2c([H])c([H])c(Cl)c([H])c2OS(=O)(=O)N([H])[H])c([H])c([H])n(C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c1=O
0.0,[H]c1nc([H])c(-c2c(C([H])(F)F)c([C@]([H])(c3c([H])c([H])c([H])c(-c4c([H])c([H])c([H])c([H])c4[H])c3[H])N([H])C([H])([H])[H])c([H])n([H])c2=O)c([H])n1
0.0,[H]c1c([H])c([H])c(C([H])([H])[C@@]([H])(N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])[C@@]([H])(OC(=O)N([H])Sc2c([H])c([H])n([H])c(=O)c2[H])[C@]([H])(OC([H])([H])C2([H])C([H])([H])C([H])([H])N([H])C([H])([H])C2([H])[H])N(C([H])([H])[H])C([H])([H])[H])c(OC([H])([H])[H])c1[H]
0.0,[H]c1nc(N([H])[H])c([H])c([H])c1Sc1c([H])c([H])n([H])c(=O)c1C(=O)N([H])N([H])[C@@]([H])(N([H])C([H])([H])C([H])([H])N([H])[H])n1c([H])nc([H])c1[H]
0.0,[H]OC([H])([H])c1c([H])c(Cl)c([H])c([H])c1N([H])C(=O)c1c(S[H])c([H])c(=O)n(N2C([H])([H])c3c([H])c([H])c([H])c([H])c3C([H])([H])C2([H])[H])c1[H]
0.0,[H]OC(=O)C([H])=C([H])N([H])C([H])([H])[C@]([H])(Oc1oc([C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])N([H])C(=O)n2c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c2=O)c([H])c1[H])C([H])=C([H])C(=O)O[H]
0.0,[H]c1c([H])c([C@]([H])(c2c(C([H])([H])[H])nn(C(=O)N3C([H])([H])C([H])([H])C([H])([H])[C@@]3([H])C([H])([H])C([H])([H])N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])c2C(=O)OOC([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])C2([H])C([H])([H])C2([H])[H])n([H])c(=O)c1[H]
0.0,[H]c1c([H])c([H])c(C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])ON(C(=O)n2c([H])c([H])c([H])c([H])c2=O)C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H]
0.0,[H]O[C@@]([H])(n1c([H])nc([H])c1[H])C([H])([H])OSc1c([H])c(C([H])([H])C([H])([H])[H])n([H])c(=O)c1C(=O)N([H])N([H])N([H])[C@]1([H])N=C(N([H])[H])OC1([H])[H]
0.0,[H]C(C(=O)N(OC([H])([H])C#N)C([H])([H])C([H])([H])C([H])([H])Oc1c([H])c([H])c(C([H])([H])[H])c(C([H])([H])C(=O)N([H])N([H])[H])c1[H])=C([H])c1c([H])c([H])c(=O)n([H])c1[H]
0.0,[H]ON([H])C(=O)C([H])=C([H])n1c([H])c(C([H])=C([H])C(=O)N(O[H])C([H])([H])C([H])([H])C([H])([H])OC([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1=O
0.0,[H]OC([H])([H])C([H])([H])C([H])([H])N(OC([H])([H])C#N)C(=O)C([H])=C([H])c1c(C([H])=C([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c(=O)n([H])c1C([H])([H])N([H])C([H])([H])C([H])([H])OC([H])([H])[H]
0.0,[H]c1nc([H])c([H])c([C@]([H])(C([H])([H])[H])[C@@]([H])(c2c([H])c([H])c(SC([H])([H])c3c([H])c([H])c([H])c([H])c3[H])n([H])c2=O)C([H])([H])[H])c1[H]
0.0,[H]ON([H])C(=O)C([H])=C(Br)c1c([H])c([H])c(=O)n(N(C(=O)[C@]([H])(C([H])([H])[H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])O[H])c2nn([H])c([H])c2[H])c1[H]
0.0,[H]OC(C([H])([H])[H])(C([H])([H])[H])[C@@]1([H])C([H])([H])OC([H])([H])C([H])([H])[C@@]1([H])Sc1c(-c2c([H])c([H])c([H])c(N([H])C([H])([H])c3c([H])nc([H])c([H])c3[H])c2[H])c(N=C=S)n([H])c(=O)c1[H]
0.0,[H]c1c(S[C@@]2([H])C([H])([H])C([H])([H])[C@]([H])(N3C([H])([H])C([H])([H])N(C([H])([H])c4nnnn4[H])C([H])([H])C3([H])[H])C2([H])[H])c(C([H])([H])N([H])C([H])([H])[H])c(N=C=S)n([H])c1=O
0.0,[H]OC(c1c([H])c(C([H])([H])C#N)c(C([H])([H])N([H])C(=O)C(F)(F)F)c([H])c1-c1c(S[H])c([H])c([H])n([H])c1=O)(C([H])([H])[H])C([H])([H])[H]
0.0,[H]c1sc(C([H])([H])n2c([H])c([H])c(SN([H])C(=O)OC([H])([H])C([H])([H])[H])c(S(=O)(=O)N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])c2=O)c([H])c1[H]
0.0,[H]ON=C([H])c1c(C([H])([H])C(=O)N(C([H])([H])[H])C([H])([H])[H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])c2c([H])c([H])c([H])c3c([H])c([H])c([H])nc23)c(=O)n([H])c1[H]
0.0,[H]N=C(N([H])C([H])([H])C1([H])C([H])([H])C1([H])[H])C([H])([H])[C@]([H])(c1c([H])c([H])c([H])n([H])c1=O)[C@@]([H])([C@]([H])(c1c([H])c([H])c([H])c(F)c1[H])C([H])([H])N([H])C(=O)C([H])([H])[H])S(=O)(=O)N([H])[H]
0.0,[H]c1c(N(C([H])([H])[C@@]([H])([C@]2([H])C([H])([H])C([H])([H])N([H])[C@]2([H])C(=O)N([H])[H])[C@@]([H])(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])[H])S(=O)(=O)N([H])[H])nc(C([H])([H])[H])c([H])c1[H]
0.0,[H]c1nc(C(=O)N([H])[C@]([H])(N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])OOC(=O)c2c(C([H])(c3c([H])c([H])c([H])c(=O)n3[H])N([H])C3([H])C([H])([H])C3([H])[H])c(C([H])([H])[H])nn2[H])c([H])c([H])c1[H]
0.0,[H]c1c([H])c([C@]2([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])Sc3c([H])c(N=C=S)n([H])c(=O)c3[H])C2([H])[H])c(OC([H])([H])[H])c([H])c1OC([H])([H])[H]
0.0,[H]ON(C(=O)C([H])=C([H])c1c([H])c([H])c(=O)n([H])c1C([H])([H])O[H])[C@]([H])(O[H])[C@@]([H])(C(=O)N([H])[C@]1([H])C([H])([H])[C@@]1([H])C#Cc1c([H])nc([H])c([H])c1[H])[C@]([H])(O[H])N([H])C([H])([H])c1c([H])c([H])nc([H])c1[H]
0.0,[H]OC(=O)[C@]([H])(N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H])[C@@]([H])(C([H])([H])[H])[C@@]([H])(c1c(C([H])([H])c2nc([H])c(N([H])C(=O)c3c([H])c([H])c([H])c([H])c3[H])c([H])c2[H])c([H])c([H])n([H])c1=O)C([H])([H])OC([H])([H])C([H])([H])[H]
0.0,[H]OC([H])([H])C([H])([H])[C@]([H])(c1c([H])c(F)c([H])c(C([H])([H])C([H])([H])[C@@]([H])(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])[H])c1[H])N(N([H])C(=O)N([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])OC([H])([H])[H]
0.0,[H]O[C@@](C([H])([H])[H])(C([H])([H])C([H])([H])[C@]([H])(N([H])[H])C([H])([H])Cl)[C@@]1([H])C([H])([H])OC([H])([H])C([H])([H])[C@@]1([H])Sc1c(-c2c([H])c([H])c([H])c(N([H])[H])c2[H])c(N=C=S)n([H])c(=O)c1[H]
0.0,[H]ON([H])C(=O)C(=C([H])c1c([H])c([H])c(=O)n([H])c1[H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])c1c([H])c([H])c([H])c([H])c1C#N)[C@@]([H])(c1c([H])c([H])c(N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c([H])c1[H])C([H])([H])[H]
0.0,[H]OC(=O)c1c(-c2c(S[H])c([H])c(=O)n([H])c2N=C=S)c([H])c([H])c(N([H])c2nc(C([H])([H])C(=O)N([H])O[H])c([H])c([H])c2[H])c1N([H])[H]
0.0,[H]OC([H])([H])C([H])([H])C([H])([H])c1c(Cl)c(Cl)c([H])c(-c2c(S[H])c([H])c(=O)n([H])c2N=C=S)c1C(OC(=O)N([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
0.0,[H]c1nc([H])c(C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])N([H])C(=O)c2c([H])c([H])c([H])n([H])c2=O)[C@]2([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])[H])C([H])([H])[C@]2([H])C2([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C2([H])[H])o1
0.0,[H]c1nc(N([H])n2c([H])c(N([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c2=O)sc1[H]
0.0,[H]ON([H])C(=O)C([H])=C([H])c1c([H])c(N(C([H])([H])[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2-c2c([H])c([H])c(C(=O)N([H])[H])c([H])c2[H])c(=O)n([H])c1[H]
0.0,[H]C(=C1SC(=S)N([H])C1=O)c1c([H])c(SC([H])([H])C(=O)O[C@@]([H])(N([H])S(=O)(=O)C([H])([H])[H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c([H])c(=O)n1[H]
0.0,[H]OC([H])([H])C([H])([H])N([H])C([H])([H])c1c([H])c(OC([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])c2c([H])c([H])c(C([H])([H])P(=O)(O[H])O[H])c3c([H])c([H])c([H])nc23)c(=O)n1[H]
0.0,[H]ON([H])C(=O)C([H])([H])[C@]([H])(C1=C([H])C([H])([H])N([H])C([H])([H])C1([H])[H])c1c(-c2c([H])c([H])c(F)c([H])c2[H])c(S[H])c([H])c(=O)n1-c1c([H])c([H])c(C(=O)C([H])([H])[H])c([H])c1[H]
0.0,[H]OP(=O)(O[H])c1c(SC([H])([H])C([H])([H])[H])c([H])n([H])c(=O)c1[C@]([H])(C([H])([H])[H])[C@@]([H])(C([H])([H])c1nc([H])c([H])c(C([H])([H])[H])c1[H])C([H])([H])C(F)(F)F
0.0,[H]ON([H])C(=O)C(=C([H])c1c([H])c([H])c(=O)n([H])c1[H])[C@@]([H])(C([H])([H])C([H])([H])N([H])[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])=C1SC(=O)N([H])C1=O
0.0,[H]c1c([H])c(C(=O)N([H])[H])c([H])c([C@@]([H])(C([H])([H])C#N)[C@]([H])(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])C([H])([H])[H])c1[H]
0.0,[H]N=C(N([H])C([H])([H])C1([H])C([H])([H])C1([H])[H])C([H])([H])[C@]([H])(c1c([H])c([H])c([H])n([H])c1=O)C([H])([H])C([H])([H])c1c([H])c(F)c([H])c([H])c1Cl
0.0,[H]ON([H])C(=O)C(=C([H])c1c([H])c([H])c(=O)n(-c2nc3c([H])c([H])c([H])c([H])c3c([H])c2[H])c1[H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H]
0.0,[H]c1nn(C([H])([H])[H])c(-n2c([H])c([H])c(SN([H])C(=O)O[C@]([H])(SC([H])([H])C([H])([H])C([H])([H])C(F)(F)F)C([H])([H])n3nc([H])c([H])c3[H])c([H])c2=O)c1[H]
0.0,[H]O[C@]([H])(c1c([H])c([H])c([H])c(N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])c2sc([H])c([H])c2[H])c1[H])n1c([H])c([H])c([H])c([C@@]([H])(C([H])([H])[H])[C@]([H])(C([H])([H])[H])S(=O)(=O)N([H])[H])c1=O
0.0,[H]N=C(N([H])C([H])([H])C1([H])C([H])([H])C1([H])[H])C([H])([H])[C@]([H])(c1c([H])c([H])c([H])n([H])c1=O)[C@@]([H])(C([H])([H])c1c([H])c([H])c([H])c(F)c1[H])S(=O)(=O)N([H])[H]
0.0,[H]c1nc([H])c([C@@]2([H])N(C([H])([H])C([H])([H])Oc3c(-c4nc(N([H])[H])nc([H])c4[H])c([H])n(-c4c([H])oc([H])c4[H])c(=O)c3[H])C([H])([H])C([H])([H])OC2([H])[H])o1
0.0,[H]c1c([H])c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c([H])c2[C@@]([H])(Oc2c([H])c([H])c([H])c([N+](=O)[O-])c2[H])n2c([H])c([H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c2=O)c([H])c1[H]
0.0,[H]ON(C(=O)C([H])=C([H])c1c([H])c([H])c(=O)n([H])c1[H])C([H])([H])C([H])([H])[C@]([H])(O[H])N1C([H])([H])C([H])([H])N(c2nc([H])c([H])c([H])c2[H])C([H])([H])[C@@]1([H])[C@@]([H])(C(=O)C([H])([H])C([H])([H])[H])C1([H])C([H])([H])C1([H])[H]
0.0,[H]OC([H])([H])C([H])([H])C([H])([H])N(OC([H])([H])C#N)C(=O)C([H])=C(c1nc([H])c(-c2c([H])c([H])c([H])c([H])c2OC([H])([H])[H])s1)c1c([H])c([H])c(=O)n([H])c1[H]
0.0,[H]OC(c1c([H])c(P(=O)(O[H])O[H])c(C([H])([H])N([H])[H])c([H])c1-c1c(S[H])c([H])c([H])n(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])I)c1=O)(C([H])([H])[H])C([H])([H])[H]
0.0,[H]Sc1c(N([H])C(=O)c2c([H])c([H])c(OC([H])([H])C([H])([H])c3c([H])nc([H])c([H])c3[H])c(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])[H])c2[H])c([H])n([H])c(=O)c1C(=O)N([H])C([H])(C([H])([H])[H])C([H])([H])[H]
0.0,[H]Sc1c(N([H])C(=O)c2c([H])c([H])c(OC([H])([H])C([H])([H])S[H])c([H])c2[H])c([H])n([H])c(=O)c1C(=O)N([H])[C@@]([H])(C([H])([H])[H])C([H])([H])c1nc([H])c([H])c(C(F)(F)F)n1
0.0,[H]c1oc(C(=O)N([H])N(C([H])(C([H])([H])[H])C([H])([H])[H])[C@]2([H])N(c3c([H])c([H])n(-c4sc([H])c([H])c4[H])c(=O)c3[H])C([H])([H])C([H])([H])OC2([H])[H])c([H])c1[H]
0.0,[H]c1c([H])c([H])c([C@@]([H])(N([H])C([H])([H])c2c([H])c([H])c(=O)n([H])c2[H])N([H])[C@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(N([H])C(=O)C([H])(C([H])([H])[H])C([H])([H])[H])C2([H])[H])c(Cl)c1[H]
0.0,[H]ON([H])C(=O)C([H])([H])C([H])([H])[C@@]([H])(N([H])C([H])([H])c1c(C([H])=C([H])C(=O)N(OC([H])([H])C#N)C([H])([H])C([H])([H])C([H])([H])ON(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c(=O)n1[H])C([H])([H])OC([H])([H])[H]
0.0,[H]c1nc(-c2c([H])c([H])n([H])c(=O)c2[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]2([H])C([H])([H])[C@]2([H])N([H])c2c([H])c([H])c(F)c([H])c2[H])n(C([H])([H])[H])c1[H]
0.0,[H]C(C(=O)N(OC([H])([H])C#N)[C@]([H])(C([H])([H])C([H])([H])ON([H])C(=O)N([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])S(=O)(=O)N(C([H])([H])[H])C([H])([H])[H])=C([H])c1c([H])c([H])c(=O)n([H])c1[H]
0.0,[H]c1nc(-c2c([H])c([H])c3c(c2[H])OC([H])([H])O3)c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)c2c(C([H])([H])N([H])[C@]([H])(C([H])([H])[H])C([H])([H])OC([H])([H])C3([H])C([H])([H])C3([H])[H])c([H])c([H])n([H])c2=O)o1
0.0,[H]O[C@]([H])(c1c([H])c([H])c([H])c([H])c1[H])n1c([H])c([H])c([H])c([C@@]([H])(C([H])([H])[H])[C@]([H])(C([H])([H])[H])S(=O)(=O)N([H])c2c([H])c([H])c(OC([H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])c1=O
0.0,[H]OC([H])([H])C([H])([H])[C@@]([H])(N(OC([H])([H])C#N)C(=O)C([H])=C([H])c1c([H])c([H])c(=O)n([H])c1[H])S(=O)(=O)N(C([H])([H])[H])[C@@]([H])(OC([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])N([H])C(=O)c1c([H])c([H])c([H])c([H])c1[H]
0.0,[H]c1c([H])c(-c2c([H])c(-c3c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c3[H])c(=O)n(SC([H])([H])[H])c2[H])c(OC([H])([H])[H])c([H])c1OC([H])([H])[H]
0.0,[H]c1oc([H])c(-n2c([H])c([H])c(OC([H])([H])C([H])([H])N3C([H])([H])C([H])([H])OC([H])([H])[C@]3([H])[C@@]3([H])C([H])([H])[C@]3([H])c3c([H])c([H])c([H])c([H])c3[H])c([H])c2=O)c1[H]
0.0,[H]c1nc([H])c([H])c(N([H])C(=O)Sc2c([H])c(N=C=S)n([H])c(=O)c2C(=O)c2sc([H])c([H])c2[H])c1[H]
0.0,[H]Oc1c([H])c(-c2c(S[H])c(-c3c([H])c([H])c([H])c(N([H])[H])c3[H])c(N=C=S)n([H])c2=O)c([H])c(O[H])c1[N+](=O)[O-]
0.0,[H]c1c([H])c([H])c([C@@]([H])(N([H])C([H])([H])c2c([H])c([H])c(=O)n([H])c2[H])N([H])[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(N3C([H])([H])C([H])([H])N(C(=O)C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C3([H])[H])C2([H])[H])c(Cl)c1[H]
0.0,[H]OC(=O)C([H])=C([H])C([H])([H])[C@]([H])(c1c([H])c([H])c([H])n(-c2c([H])nc([H])c(OC([H])([H])[H])c2[H])c1=O)[C@@]([H])(C([H])([H])C(=O)C([H])=C(O[H])C(=O)O[H])[C@@]1([H])C([H])([H])N([H])C([H])([H])C1([H])[H]
0.0,[H]OC(=O)C([H])([H])Oc1nc(-c2c([H])c([H])c([H])c(N([H])[H])c2[H])oc1C([H])([H])C([H])([H])[C@]([H])(c1c([H])c([H])c([H])c(Cl)c1[H])C([H])([H])N([H])C(=O)c1c([H])c([H])c([H])n([H])c1=O
